Song ID,Song,Original Artist,Original Year,Track ID,Artist ID,Artist Name,Cover Genre,Popularity,Cover Date,Cover Genre Simplified
18478,Beautiful World,DEVO,1981,TRGGSWV128F1458AB2,ARYML1P1187B9AF39B,Devo,"['alternative rock', 'art punk', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'synth punk', 'synthpop', 'zolo']",52,2006,"{'dance', 'pop', 'rock', 'punk'}"
6031,Come Rain or Come Shine,,0,TRFJZCW128F423408E,ARC7S1F1187B98CF1D,Chris Connor,"['torch song', 'vocal jazz']",34,2005,{'jazz'}
6031,Come Rain or Come Shine,,0,TRIAYQI128F92D16D6,AR2DMFV1187FB5CA95,Keely Smith,['torch song'],42,0,{'other'}
6031,Come Rain or Come Shine,,0,TRBWXTR128F424B838,ARQ6PLP1187FB468E3,Robin McKelle,"['contemporary vocal jazz', 'jazz pop']",26,2021,"{'pop', 'jazz'}"
6031,Come Rain or Come Shine,,0,TRZZBAC128F422B9A3,ARE0WH81187B9A7BA3,Rufus Wainwright,"['canadian pop', 'chamber pop', 'melancholia', 'piano rock', 'singer-songwriter']",52,2022,"{'pop', 'rock', 'singer-songwriter'}"
9951,Move It On Over,,0,TRCPIOF12903CAB4AF,ARDBGHU1187FB52D08,Ace Cannon,,19,2005,[]
16986,Maniac,Michael Sembello,1983,TRKWHBP12903D01ACC,ARNYS9L1187B98F1C2,Firewind,"['greek metal', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal', 'symphonic metal']",39,2008,"{'classical', 'metal'}"
16986,Maniac,Michael Sembello,1983,TRHFWNG128F424CD08,ARV3DTN1187FB54D20,Carnival in Coal,"['avant-garde metal', 'french metal']",6,2007,{'metal'}
16986,Maniac,Michael Sembello,1983,TRETGSV12903CB02E6,ARWLV931187B9B0F5A,Evergreen Terrace,"['melodic metalcore', 'metalcore']",31,2000,{'metal'}
57556,Border Lord,,0,TRGQEBB128F930F947,AROFLA71187B9B23CE,Califone,"['alternative country', 'chicago indie']",27,2003,"{'indie', 'country'}"
57556,Border Lord,,0,TRZATGD128F9310B7E,ARZ2DW21187B98CA06,Stephen Bruton,['austin americana'],7,2003,{'other'}
32602,This Time,Brenda Lee,1964,TRUWGXJ128F9339221,ARWTWTI1187B9905BE,Troy Shondell,['doo-wop'],11,1963,{'doo-wop'}
32602,This Time,Brenda Lee,1964,TRMCHCY128F93364B6,AR5HOKG1187FB3873E,Shakin' Stevens,"['classic uk pop', 'rockabilly']",56,1981,"{'pop', 'rock'}"
12503,Danny Boy,,0,TRACDCZ128F4285AE0,AR0X3JJ1187FB3A9A7,Hank Locklin,['nashville sound'],36,1964,{'other'}
12503,Danny Boy,,0,TRKQIDR128F92EB21A,ARL7YU61187B9B85D7,G4 feat. Sir Cliff Richard,,39,0,[]
12503,Danny Boy,,0,TRIXCIF128F425CBDB,AR1UUWB1187B997F2F,Meav Ni Mhaolchatha,['alaska indie'],9,0,{'indie'}
12503,Danny Boy,,0,TRHBVXP128F4279A66,AR77GI01187FB4D21A,Willie Nelson and Leon Russell,"['classic country pop', 'classic texas country', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter']",67,0,"{'pop', 'country', 'rock', 'singer-songwriter'}"
12503,Danny Boy,,0,TRPOIAE128F425C3D3,AR0JEOI1187B98B918,Erik Berglund,,20,2002,[]
12503,Danny Boy,,0,TRPNDRN128F92E9D87,ARHZFG61187FB3A9F3,David Houston,['nashville sound'],32,1967,{'other'}
12503,Danny Boy,,0,TRRUNLW128F428E56D,AR0RD821187B9ADA65,Shane MacGowan And The Popes,"['celtic punk', 'irish folk']",29,2001,"{'folk', 'punk'}"
12503,Danny Boy,,0,TRFCBVS128F42922E8,ARQB7KW1187B9A6C02,Eva Cassidy,['ectofolk'],54,2002,{'folk'}
27647,Rawhide,,0,TRHICFZ12903CEC147,ARBUZFB1187FB39262,Blood On The Saddle,,4,1987,[]
111452,Panis Angelicus,,0,TRBLMGR128F4249FB2,AR3TZ691187FB3DBB1,Russell Watson / Royal Philharmonic Orchestra / Nicholas Dodd,"['british orchestra', 'orchestra']",65,0,"{'british', 'orchestra'}"
111452,Panis Angelicus,,0,TRBDLVQ128F425EA52,ARK36B71187FB589D2,Paul Potts,['operatic pop'],30,0,{'pop'}
8824,I Was Made To Love Her,Stevie Wonder,1967,TRLBCOM128E0784D4A,ARHTHC01187B9B6D2A,Michael McDonald,"['mellow gold', 'soft rock', 'yacht rock']",53,2004,{'rock'}
54135,"Baby Elephant Walk (""Hatari"")",,0,TRSFXBK128F425EC8E,AR3B2UY1187B99B19F,Mamonas Assassinas,"['brazilian rock', 'rock nacional brasileiro']",53,1995,{'rock'}
42090,Too Much Love,Bread,1971,TRQOTJE12903CBAC65,ARJPZSG1187FB3E985,John Holt,"['dub', 'lovers rock', 'reggae', 'rocksteady', 'roots reggae']",46,1973,"{'rock', 'reggae'}"
30905,Can't Hold Out Much Longer,Big Walter Horton,1972,TRTPFNO128F92FF4C5,ARGHPIE1187FB3CCDF,Fenton Robinson,"['blues', 'electric blues', 'louisiana blues', 'swamp blues', 'traditional blues']",43,0,{'blues'}
30905,Can't Hold Out Much Longer,Big Walter Horton,1972,TRUJQFB128F92FF4E4,ARRR4Y81187FB524CE,Lonnie Brooks,"['chicago blues', 'louisiana blues']",28,0,{'blues'}
10518,Domination  (LP Version),,0,TRSCGFK128F42B8B7E,ARHKPXI1187B9B2CAF,Apocalyptica featuring Adam Gontier of Three Days Grace,"['cello', 'finnish metal']",57,0,{'metal'}
35775,Reflections,Diana Ross & The Supremes,1968,TRIMYGN128E0784D56,ARHTHC01187B9B6D2A,Michael McDonald,"['mellow gold', 'soft rock', 'yacht rock']",53,2003,{'rock'}
35775,Reflections,Diana Ross & The Supremes,1968,TRSJOEM12903CD6CD6,ARR5HEZ1187FB4EF51,Evelyn Thomas,"['diva house', 'hi-nrg']",30,2006,{'house'}
28879,Let There Be Love,Julie London,1960,TRFFUJA128F428D857,AR5YRCN1187B98E3C8,Westlife,['boy band'],67,2004,{'boy band'}
28879,Let There Be Love,Julie London,1960,TRGWHFU128F14AA173,AR3TZ691187FB3DBB1,Russell Watson / Royal Philharmonic Orchestra / Nicholas Dodd,"['british orchestra', 'orchestra']",65,0,"{'british', 'orchestra'}"
28879,Let There Be Love,Julie London,1960,TRGGJVW128EF3442A4,ARCH48I1187FB51B68,Little Esther Phillips,"['jazz blues', 'rhythm and blues']",40,0,"{'blues', 'jazz'}"
10601,The World Is A Ghetto (Album Version),War,1972,TRHCFPX128F4255430,AR6Y22I1187B9AF690,George Benson,"['jazz funk', 'jazz guitar', 'smooth jazz', 'soul jazz', 'yacht rock']",61,0,"{'funk', 'soul', 'rock', 'jazz'}"
23627,Rainy Days And Mondays,,0,TRNSTXF128F4284F70,ARGTQ221187B990917,Stan Whitmire,"['classify', 'instrumental worship', 'new age piano']",39,2000,{'instrumental'}
23627,Rainy Days And Mondays,,0,TRVPFZC128F9312D86,AR10L4D1187FB43DB1,Freda Payne,['motown'],35,1973,{'motown'}
23627,Rainy Days And Mondays,,0,TRDUVSS128E0793B3F,ARWD82K1187B98CFF2,Cracker,"['alternative rock', 'permanent wave', 'pop rock', 'post-grunge']",43,1994,"{'pop', 'rock'}"
28989,Evil Ways,Santana,1969,TRZTGIZ12903CEA285,ARZPDAD1187B98D940,Fattburger,['smooth jazz'],35,2001,{'jazz'}
28989,Evil Ways,Santana,1969,TRUNXNZ128F14A2DE9,AROUOZZ1187B9ABE51,Willie Bobo,"['afro-cuban percussion', 'boogaloo', 'latin jazz']",38,1997,{'jazz'}
53997,Blue Velvet,,0,TRFCGKW128F92E0F57,ARROAQE1187B9909CF,Jason Donovan,"['australian dance', 'australian pop', 'europop', 'new wave pop']",43,0,"{'dance', 'pop'}"
115905,Kvinde Min,Gasolin',1975,TRJEYDX128F92F3840,ARIEFGQ1187B9B3858,Kim Larsen,"['danish pop', 'danish pop rock']",53,2007,"{'pop', 'rock'}"
78032,Nothing To Be Done,,0,TREGBUW128EF341FFF,ARG1CP41187B9B7A2D,Love Is All,['swedish indie rock'],6,0,"{'indie', 'rock'}"
7638,Death Letter,Son House,1992,TRKNYEY128F4266D71,ARGRDHI1187B9B93F0,James Blood Ulmer,"['avant-garde jazz', 'free improvisation', 'free jazz']",10,2003,{'jazz'}
7638,Death Letter,Son House,1992,TRATROO128F42544AB,ARZHZ8X1187B9A5C1B,Ace Moreland,['power blues-rock'],0,1996,"{'rock', 'blues'}"
7638,Death Letter,Son House,1992,TRAUGBG128F932B2A2,AR6V68G1187B98DCC1,Geoff And Maria Muldaur,,22,1970,[]
26445,Welcome To The Machine (Album Version),Mötley Crüe,2008,TROEHMW128F42553A1,ARAW35N1187B994CCA,Queensrÿche,"['album rock', 'glam metal', 'hard rock', 'metal', 'progressive metal', 'us power metal']",52,0,"{'rock', 'metal'}"
15278,Sweet Leaf,Black Sabbath,1971,TRXNFHU128F934B6D6,ARWH7M01187FB3B02D,Sacred Reich,"['funk metal', 'old school thrash', 'thrash metal']",32,2007,"{'funk', 'metal'}"
15278,Sweet Leaf,Black Sabbath,1971,TRQOSDN128F42605E9,ARRNO111187B9B3FC9,Galactic,"['funk rock', 'jam band', 'new orleans funk']",38,2001,"{'funk', 'rock'}"
68367,Chewy Chewy,Ohio Express,1968,TRJKVUA128F4221468,AREI6PI1187B9911AE,The Vindictives,"['chicago punk', 'power-pop punk']",14,0,"{'pop', 'punk'}"
62162,iris,Grace Davies,2021,TROGOPD128F4243746,ARH9HS41187FB5BC6F,New Found Glory,"['easycore', 'neon pop punk', 'pop punk']",55,0,"{'pop', 'punk'}"
79887,Love Vigilantes (Album),New Order,1985,TRZBHTT128F9339BA1,AR4XX0N1187FB45C21,Iron & Wine,"['acoustic pop', 'chamber pop', 'indie folk', 'indie rock', 'stomp and holler']",60,2009,"{'indie', 'pop', 'rock', 'folk'}"
79887,Love Vigilantes (Album),New Order,1985,TRBVPFA128F42894D2,ARU7NUZ1187B9B3B31,Shanghai Lily Dublin,,0,0,[]
29814,Psychotic Reaction,Count Five,1966,TRCASLO128F930A20D,ARVPWZP1187B98CF44,Shockabilly,,2,2009,[]
16212,Mississippi County Farm Blues,,0,TRNOQUN128F4217663,AR93RTI1187B98ECFB,Mance Lipscomb,"['country blues', 'texas blues', 'traditional blues']",22,0,"{'country', 'blues'}"
5021,Tramp,Otis Redding,1967,TRRWBPJ128F423DF80,ARJACM31187FB3EFDF,Otis Redding & Carla Thomas,"['memphis soul', 'soul', 'southern soul']",42,1967,{'soul'}
5021,Tramp,Otis Redding,1967,TRZJEDS128E0791BE0,ARZZXT51187FB4627E,Julie Driscoll_ Brian Auger & The Trinity,"['hammond organ', 'jazz rock']",18,2022,"{'rock', 'jazz'}"
64107,Stay,Bee Gees,1979,TRKCMQS128F4264CBE,AR9O7S41187B98B604,Over It,['deep pop emo'],11,2005,{'pop'}
99472,So Alive,Love and Rockets,1989,TROFTCN128F934E573,AR94SFV1187FB4DA2C,Better Than Ezra,"['pop rock', 'post-grunge']",46,2009,"{'pop', 'rock'}"
99472,So Alive,Love and Rockets,1989,TRKQEQL128F92F6E8E,ARKT7Q51187FB4C2B1,Black Light Burns,"['industrial metal', 'industrial rock']",33,2008,"{'rock', 'metal'}"
66728,Little Things,Good Charlotte,2001,TRFQSST128F4262F04,ARS1PIB1187FB58AA6,Billy Gilman,['queer country'],28,2000,{'country'}
99510,Ju Ju Man (LP Version),,0,TRGUXAX128F145B81D,AR2EC591187FB4B3E4,Brinsley Schwarz,"['power pop', 'pub rock']",19,1991,"{'pop', 'rock'}"
94755,Execute Them All,,0,TRVCLCT12903D01AF0,AR3DDK21187FB5C401,Warbringer,"['metal', 'new wave of thrash metal', 'speed metal', 'thrash metal']",31,0,{'metal'}
20095,Don't Worry Baby,The Beach Boys,1964,TRZMBOL128F931CE58,ARKQRVR1257509DAF9,Nat Johnson And The Figureheads,,0,0,[]
20095,Don't Worry Baby,The Beach Boys,1964,TRIOPHF128F9302A57,ARQOST01187B9AC91A,Rivers Cuomo,['alternative rock'],52,0,{'rock'}
20095,Don't Worry Baby,The Beach Boys,1964,TRCKAPF128F4250F2F,ARYAP0O1187B9977E5,Ronnie Spector,['brill building pop'],27,0,{'pop'}
93038,Snow On The Sahara,Sarah Brightman,2004,TRLJGPC128F426EA0A,ARL2Q8V1187FB4920C,Anggun,"['indonesian pop', 'indonesian rock']",41,0,"{'pop', 'rock'}"
93038,Snow On The Sahara,Sarah Brightman,2004,TRDWAPY128F92DCFB5,ARL2Q8V1187FB4920C,Anggun,"['indonesian pop', 'indonesian rock']",41,0,"{'pop', 'rock'}"
39861,Ramble On,Led Zeppelin,1969,TRJBQXX128F427F692,ARKU2GK1187B98C8AB,The Jason Bonham Band,['rock drums'],18,1997,{'rock'}
39861,Ramble On,Led Zeppelin,1969,TRYGSAT128F93424BA,AR6JY3I1187B98DAF7,J'ai toujours rêvé d'être un gangster,,45,0,[]
29912,Head Held High,The Velvet Underground,1970,TRLLMSE128F935DDD3,AR8Q1IA1187FB43FB6,The Original Sins,,1,0,[]
11827,The Best Is Yet To Come,Frank Sinatra,1962,TRLBEHJ128F428F46D,ARGI5FG1187B9A1A70,Matt Dusk,['contemporary vocal jazz'],38,2006,{'jazz'}
11827,The Best Is Yet To Come,Frank Sinatra,1962,TRICDPF128F427DDF1,ARIHHV61187FB561F6,Mathilde Santing,"['dutch pop', 'dutch rock']",25,0,"{'pop', 'rock'}"
11827,The Best Is Yet To Come,Frank Sinatra,1962,TRCLMHJ128F931C408,AREUZEN1187FB48155,Kitty Margolis,,1,2001,[]
11827,The Best Is Yet To Come,Frank Sinatra,1962,TRSOMKZ128F930C85C,AR4JY8V1187B98A62F,Ann Hampton Callaway,['contemporary vocal jazz'],34,2002,{'jazz'}
11827,The Best Is Yet To Come,Frank Sinatra,1962,TRZVCTP128F92CD40E,ARBM4TC1187FB5CE98,Natalie Cole & Peabo Bryson,"['adult standards', 'disco', 'quiet storm', 'soul', 'vocal jazz']",60,0,"{'adult standards', 'soul', 'disco', 'jazz'}"
30955,Me And My Guitar,,0,TRUZNJO128F421AD6D,ARV57NY1187FB3C1DC,Tommy Castro,"['electric blues', 'modern blues', 'soul blues']",35,1996,"{'soul', 'blues'}"
47657,Blue Christmas,,0,TRIYYUE128F933217E,ARGJTO11187FB39AC0,Ernest Tubb,"['classic country pop', 'cowboy western', 'honky tonk', 'traditional country', 'western swing']",39,1950,"{'pop', 'country'}"
47657,Blue Christmas,,0,TRWMGGO128F92EFB7B,ARQFFTK1187FB4C7E1,Robert Gordon,['rockabilly'],29,1979,{'rock'}
47657,Blue Christmas,,0,TRWBHCP128F145467C,ARYXGMM1187B9AC285,Kate & Anna McGarrigle,"['folk', 'singer-songwriter']",28,0,"{'folk', 'singer-songwriter'}"
47657,Blue Christmas,,0,TRUBZHL128F427E702,AR5HOKG1187FB3873E,Shakin' Stevens,"['classic uk pop', 'rockabilly']",56,1991,"{'pop', 'rock'}"
47657,Blue Christmas,,0,TRFSOOQ12903CBA5C8,AR358YS1187FB44A29,The Jordanaires,['country gospel'],52,2005,"{'gospel', 'country'}"
47657,Blue Christmas,,0,TRONHTN128F9300AC8,ARANS3K1187B9B4FEA,Dustin Kensrue,['christian uplift'],30,2008,{'other'}
105005,59th Street Bridge Song (Feelin' Groovy),Simon & Garfunkel,1966,TRSBXIM128F14596C6,ARW5XFX1187B9AE42A,The Seekers,['british invasion'],44,1989,{'british'}
105005,59th Street Bridge Song (Feelin' Groovy),Simon & Garfunkel,1966,TRYMIXT128F93289B6,ARPAL0H1187B990A8E,Nana Mouskouri,,49,0,[]
86749,Rock This Town,Stray Cats,1982,TRXNCVF128F92D18EF,ARVTJAP1187FB4AA75,Showaddywaddy,['glam rock'],37,2011,{'rock'}
56239,Ill Wind,Frank Sinatra,1955,TROXSYK128F428D58F,ARGTB581187B988D42,Clare Teal,"['audiophile vocal', 'contemporary vocal jazz']",22,2001,{'jazz'}
56239,Ill Wind,Frank Sinatra,1955,TRPRXLO128F4289EA6,ARCBIJY1187FB597E4,Lena Horne,"['harlem renaissance', 'torch song', 'vocal jazz']",35,2002,{'jazz'}
32263,I Understand (Just How You Feel),Dinah Washington,1961,TRKLFJT128F4255AA5,ARVNZBY1187FB48A4E,Freddie & The Dreamers,"['british invasion', 'merseybeat']",27,1997,{'british'}
32263,I Understand (Just How You Feel),Dinah Washington,1961,TREAOII128F92E253B,ARRI65G1187FB5992E,Straight No Chaser,['a cappella'],44,0,{'other'}
32263,I Understand (Just How You Feel),Dinah Washington,1961,TRLOMEB128F4228922,ARJ47041187B98E500,Liederjan,['liedermacher'],13,0,{'other'}
5655,Night And Day,Ella Fitzgerald,1956,TRUWXIL128F14883B8,ARHAS6X1187B9901C6,Patrice DiPasquale_ Frederic Chopin,"['classical piano', 'french classical piano']",46,0,{'classical'}
5655,Night And Day,Ella Fitzgerald,1956,TRHZKQL128F149008A,ARXOB9P1187B99101A,Steve Tyrell,,45,2005,[]
5655,Night And Day,Ella Fitzgerald,1956,TRBRNIR12903CA94A5,AR1HEU81187FB3CCCC,Fred Astaire and Ginger Rogers,['vintage hollywood'],8,0,{'hollywood'}
5655,Night And Day,Ella Fitzgerald,1956,TRGDQRZ128F428D801,ARYGO6R1187B9A7822,Rod Stewart featuring Dolly Parton,"['mellow gold', 'soft rock']",69,0,{'rock'}
5655,Night And Day,Ella Fitzgerald,1956,TRZTDMX128F428D580,ARGTB581187B988D42,Clare Teal,"['audiophile vocal', 'contemporary vocal jazz']",22,2001,{'jazz'}
5655,Night And Day,Ella Fitzgerald,1956,TRFPQGV128F14920E2,ARODFDS1187FB57348,Sergio Mendes,"['bossa nova', 'brazilian jazz', 'samba']",56,1967,{'jazz'}
5655,Night And Day,Ella Fitzgerald,1956,TRZMYGG128F424B830,ARQ6PLP1187FB468E3,Robin McKelle,"['contemporary vocal jazz', 'jazz pop']",26,0,"{'pop', 'jazz'}"
44937,The Kid (Lifelines Live Version),The Offspring,1998,TRKBGOH12903CC4DA1,ARUL9Y61187FB3DF6B,Peter Yarrow,,11,0,[]
14969,Paperback Writer (LP Version),The Beatles,1973,TROIRGZ128F1473B32,ARLG9UJ1187B9B6C67,Charles River Valley Boys,['banjo'],2,1966,{'other'}
113802,Four Brothers,Woody Herman & His Orchestra,1945,TRDDDWJ128F932BD49,ARJ2HED1187FB3EC23,Jimmy Giuffre,"['cool jazz', 'jazz clarinet', 'jazz saxophone']",32,1954,{'jazz'}
113802,Four Brothers,Woody Herman & His Orchestra,1945,TRAEKUN128E078B078,AR7NTTO1187B995A0C,Manhattan Transfer,"['a cappella', 'vocal jazz']",43,1978,{'jazz'}
4232,Stand By Your Man,Tammy Wynette,1964,TRNHGRF128F146534C,ARZO0421187FB5C01A,Bettye Swan,['southern soul'],37,2004,{'soul'}
4232,Stand By Your Man,Tammy Wynette,1964,TRCOEUY12903CD4185,AR1JD6E1187FB5696C,James Last,['easy listening'],47,1998,{'easy listening'}
4232,Stand By Your Man,Tammy Wynette,1964,TRVUSDM128F4270483,AR11YQ81187FB3C654,Dixie Chicks,"['contemporary country', 'country', 'country dawn']",64,0,{'country'}
4232,Stand By Your Man,Tammy Wynette,1964,TRACLRS12903CE9386,ARM5JLS1187FB3615B,Tammy Wynette;George Jones;George Jones & Tammy Wynette,,10,0,[]
36402,Security (Single/LP Version),,0,TRFBMDM128F4265DBF,ARWNWCW1187FB52E6F,Susan Tedeschi,"['blues', 'blues rock', 'country rock', 'electric blues', 'modern blues', 'southern rock']",51,2005,"{'country', 'rock', 'blues'}"
68895,You Are My Destiny,,0,TRXBCZW128F426B9CA,ARF9J2T1187FB37215,Bandit,,35,2006,[]
77292,To Here Knows When,my bloody valentine,1991,TRGEHCL128F4259831,ARR1C0N1187FB372DF,My Bloody Valentine,"['alternative rock', 'dream pop', 'noise pop', 'shoegaze']",54,1991,"{'pop', 'rock'}"
77292,To Here Knows When,my bloody valentine,1991,TRXRWGZ128F428D5DB,ARIGNCH1187B98E530,Japancakes,"['athens indie', 'elephant 6']",23,2007,{'indie'}
77292,To Here Knows When,my bloody valentine,1991,TRBQXWS128F9310EF9,AR2VRQG1187B99B298,Cosmicdust,['japanese shoegaze'],13,0,{'other'}
112345,Black Jack Davy,,0,TRUHQVG128F424453A,ARI3BMM1187FB4255E,Alice Stuart,,3,0,[]
112345,Black Jack Davy,,0,TRLSDFR128F932ADB3,AR432KB1187FB36B81,Fotheringay,['british folk'],20,0,"{'british', 'folk'}"
43036,Race With the Devil,,0,TROETXS128F9347FBD,ARBO2QI1187FB4844D,Bill Wyman's Rhythm Kings,['british blues'],21,0,"{'blues', 'british'}"
90062,Black Gal,Lightnin' Hopkins,1962,TRMKVRC128F42173E5,ARDL6T21187FB36FDD,Clifton Chenier,"['accordion', 'zydeco']",22,1986,{'other'}
90062,Black Gal,Lightnin' Hopkins,1962,TRJOKKZ128F42444BA,AR93RTI1187B98ECFB,Mance Lipscomb,"['country blues', 'texas blues', 'traditional blues']",22,2002,"{'country', 'blues'}"
4637,Something's Gotten Hold Of My Heart (2003 Digital Remaster),,0,TRYGUGR128F9353755,ARZ2UQS1187FB4D297,Marc Almond,"['new romantic', 'new wave pop', 'solo wave', 'sophisti-pop', 'synthpop']",39,2017,{'pop'}
1454,Hey Jude,Wilson Pickett,1969,TRUWXDD12903CCD0BE,AR9HQ6Y1187FB3C2CB,Orlando Pops Orchestra and Andrew Lane,,0,0,[]
1454,Hey Jude,Wilson Pickett,1969,TRZCMAA128F4280F5E,ARKDRAY1187B98AFD5,The Jazz Crusaders,"['jazz funk', 'soul jazz']",22,1969,"{'funk', 'soul', 'jazz'}"
1454,Hey Jude,Wilson Pickett,1969,TRRMSGD128F425D56B,ARXGNJV1187B9B8962,Barkays,"['classic soul', 'disco', 'funk', 'memphis soul', 'motown', 'p funk', 'popping', 'post-disco', 'soul', 'southern soul']",40,0,"{'disco', 'pop', 'motown', 'funk', 'soul'}"
115521,I Didn't Know,Lester Young,1956,TRIPWVN128F4234EBA,AR49MOS1187B991A8B,Smokey Wilson,['electric blues'],12,1993,{'blues'}
4006,The Winner Takes It All (From 'Mamma Mia'),ABBA,1980,TRDBCJM128F427C9A2,ARYOGBC1187B9B87FA,Martine McCutcheon,['talent show'],23,2002,{'talent show'}
4006,The Winner Takes It All (From 'Mamma Mia'),ABBA,1980,TRAUZUP128F148BF4D,ART50HO1187FB4D0ED,Abba,"['europop', 'swedish pop']",77,2008,{'pop'}
4006,The Winner Takes It All (From 'Mamma Mia'),ABBA,1980,TRFZCUH128F9341853,ARJ8MZP1187B9AF422,Beverley Craven,['new wave pop'],39,1993,{'pop'}
4006,The Winner Takes It All (From 'Mamma Mia'),ABBA,1980,TRBPQUG128F428A645,ARFLBW81187B9BA106,Meryl Streep / Julie Walters / Christine Baranski,"['hollywood', 'show tunes']",61,0,"{'show tunes', 'hollywood'}"
4006,The Winner Takes It All (From 'Mamma Mia'),ABBA,1980,TRPSTOY128F4244C64,ARZ3KE21187B9AC887,At Vance,"['german metal', 'german power metal', 'metal cover', 'neo classical metal', 'power metal']",36,2006,"{'classical', 'metal'}"
49932,Magic,Steppenwolf,1968,TRUGVUA128F146D7EB,ARVLZ611187B9A72BE,Box,['pop punk'],48,2008,"{'pop', 'punk'}"
49932,Magic,Steppenwolf,1968,TREDEFZ128F92F744F,ARZ5NER11A348F0B33,Selena Gomez,"['pop', 'post-teen pop']",81,2009,{'pop'}
62310,Nutbush City Limits,Ike & Tina Turner,1973,TRXLBEX12903CEBC84,AR6681Y1187FB39B02,Ike And Tina Turner,"['classic soul', 'disco', 'rock-and-roll', 'soul', 'southern soul']",49,1973,"{'soul', 'rock', 'disco'}"
62310,Nutbush City Limits,Ike & Tina Turner,1973,TRZMHMR128F9310D84,ARTWWKF1187FB4F9AF,Sam Brown,['british soul'],38,1988,"{'soul', 'british'}"
62310,Nutbush City Limits,Ike & Tina Turner,1973,TRDHYXV128F931F655,AR81AKH1187FB36436,Ike Turner,"['rock-and-roll', 'soul blues']",26,2007,"{'soul', 'rock', 'blues'}"
13691,Just A Closer Walk With Thee,Patsy Cline,1965,TROSTJX128F4291E64,ARR5O291187B9BA1AE,Jesse Fuller,['country blues'],7,0,"{'country', 'blues'}"
13691,Just A Closer Walk With Thee,Patsy Cline,1965,TRMRCHJ128F931B6BF,ARGYVWR11E2835C194,The Chambers Brothers,['psychedelic soul'],32,2010,{'soul'}
13691,Just A Closer Walk With Thee,Patsy Cline,1965,TRWKGFZ128F426814C,ARWLT1T1187B99B4CC,Grant Green,"['jazz', 'jazz funk', 'jazz guitar']",41,2005,"{'funk', 'jazz'}"
13691,Just A Closer Walk With Thee,Patsy Cline,1965,TRBCIQM128F4288C3B,AR4GUPS1187FB3E415,John Jackson,,33,0,[]
2558,Both Sides Now,Judy Collins,1967,TRLRLBA128F92E9D74,ARDY3451187B9A0226,Skeeter Davis,['nashville sound'],47,1969,{'other'}
2558,Both Sides Now,Judy Collins,1967,TRXOTFM128F428B0AC,ARJSENG1187FB4C293,Lovsang Fra Oks,['norsk lovsang'],3,0,{'other'}
2558,Both Sides Now,Judy Collins,1967,TRVDQVZ12903CE0F78,ARIAJDN1187FB4D070,Pat Martino,['jazz guitar'],34,1997,{'jazz'}
2558,Both Sides Now,Judy Collins,1967,TRQEBDL128F1489BE3,ARMV8QQ1187B989E86,Harpers Bizarre,['sunshine pop'],24,2005,{'pop'}
2558,Both Sides Now,Judy Collins,1967,TRAPJLY128F4287BC1,ARSFY721187FB43370,Allison Moorer,"['country dawn', 'ectofolk', 'folk', 'lilith']",32,0,"{'country', 'folk'}"
27946,Hard Time Killing Floor,Skip James,1998,TRGIMHY128F93158B8,ARFGXKD1187B99C341,Hans Theessink,"['country blues', 'dutch blues']",24,2008,"{'country', 'blues'}"
27946,Hard Time Killing Floor,Skip James,1998,TRMBBET128F932B296,AR6V68G1187B98DCC1,Geoff And Maria Muldaur,,22,0,[]
27946,Hard Time Killing Floor,Skip James,1998,TRSLVAL128F42BA6A0,ARMUGNG1187B9B435B,The Twilight Singers,['new orleans indie'],24,2004,{'indie'}
27946,Hard Time Killing Floor,Skip James,1998,TRHPRPL128F1459C38,ARAY6DS1187FB531D1,Chris Thomas King,"['country blues', 'louisiana blues', 'new orleans blues']",28,2000,"{'country', 'blues'}"
54475,My Hero,,0,TRREAGD128F429E107,ARZMFT61187FB56B9F,Stan Van Samang,"['belgian pop', 'classic belgian pop', 'kleinkunst']",29,2007,{'pop'}
