Song,Track ID,Artist ID,Artist Name
,TRUJQFB128F92FF4E4,ARRR4Y81187FB524CE,Lonnie Brooks
"10518, Domination  (LP Version)",,,
,TRONPPE128F14B0FF1,AR71MIY1187B9BA0C3,Pantera
,TRSCGFK128F42B8B7E,ARHKPXI1187B9B2CAF,Apocalyptica featuring Adam Gontier of Three Days Grace
"35775, Reflections",,,
,TRIMYGN128E0784D56,ARHTHC01187B9B6D2A,Michael McDonald
,TRMAXBO128F9309C45,AR8L6W21187B9AD317,Diana Ross
,TRWWXQC128F1465557,ARKSZW81187B9B695D,Mariah Carey
,TRSJOEM12903CD6CD6,ARR5HEZ1187FB4EF51,Evelyn Thomas
,TRSGZGL128F42A8312,ARJ1W5M1187FB458F3,Sweet
"28879, Let There Be Love",,,
,TRFFUJA128F428D857,AR5YRCN1187B98E3C8,Westlife
,TRYMTHF128F42B3D55,ARSZGJL1187B9933A6,Cilla Black
,TRGWHFU128F14AA173,AR3TZ691187FB3DBB1,Russell Watson / Royal Philharmonic Orchestra / Nicholas Dodd
,TRYTDVZ12903CB23B8,ARCJT7I1187B99F56F,June Christy
,TRGGJVW128EF3442A4,ARCH48I1187FB51B68,Little Esther Phillips
,TRDHLQV128F930336C,AREIN101187FB5A5FA,Nat King Cole
"10601, The World Is A Ghetto (Album Version)",,,
,TRHCFPX128F4255430,AR6Y22I1187B9AF690,George Benson
,TRFSJEA128F4264F8A,AREH7LP1187B9B7164,War
"23627, Rainy Days And Mondays",,,
,TRDPIXR128E0788EAF,AR0BGM11187B9B09BA,Olivia Newton-John
,TRUPAFF128E0793731,AR58JT11187B9AF4CC,Carpenters
,TRNSTXF128F4284F70,ARGTQ221187B990917,Stan Whitmire
,TRVPFZC128F9312D86,AR10L4D1187FB43DB1,Freda Payne
,TRDUVSS128E0793B3F,ARWD82K1187B98CFF2,Cracker
"28989, Evil Ways",,,
,TRZTGIZ12903CEA285,ARZPDAD1187B98D940,Fattburger
,TRMWXCU128F932F633,ARB054P1187B9AD32E,Santana
,TRUNXNZ128F14A2DE9,AROUOZZ1187B9ABE51,Willie Bobo
"53997, Blue Velvet",,,
,TRKKAFN128F92D6BCD,ARNA0AZ1187B9AE478,Gene Ammons
,TRDDFFF128F93397D7,AR69FR01187FB4D250,The Clovers
,TRFSAVM128F93291E8,ARVTPMZ1187FB44AEB,Bobby Vinton
,TRFCGKW128F92E0F57,ARROAQE1187B9909CF,Jason Donovan
,TROYUMA128F931D238,AR4ZNBW1187FB554B8,Tony Bennett
"115905, Kvinde Min",,,
,TRJEYDX128F92F3840,ARIEFGQ1187B9B3858,Kim Larsen
,TRCEPQF128F9338574,ARLEYDF1187FB546F1,Gasolin'
"3671, It Won't Be Wrong (2001 Digital Remaster)",,,
,TRPIZJF128F1461567,ARJMSZK1187FB4C963,David McCallum
,TRLWKYH128EF35A2C4,ARDK87R1187B98D51C,Flamin' Groovies
"78032, Nothing To Be Done",,,
,TREGBUW128EF341FFF,ARG1CP41187B9B7A2D,Love Is All
,TREFYPN128F4247941,ARQJ9VM1187FB420BE,The Pastels
"7637,7638, Death Letter",,,
,TRKNYEY128F4266D71,ARGRDHI1187B9B93F0,James Blood Ulmer
,TRATROO128F42544AB,ARZHZ8X1187B9A5C1B,Ace Moreland
,TRAUGBG128F932B2A2,AR6V68G1187B98DCC1,Geoff And Maria Muldaur
,TRDDNWC128F9311E1C,ARGETJ81187B9B4F2F,Son House
,TRPMNOC128F426D66A,ARGETJ81187B9B4F2F,Son House
"26445, Welcome To The Machine (Album Version)",,,
,TROEHMW128F42553A1,ARAW35N1187B994CCA,Queensrÿche
,TRHTEWM128F426D2F5,ARD4C1I1187FB4B0C3,Pink Floyd
"15278, Sweet Leaf",,,
,TRXNFHU128F934B6D6,ARWH7M01187FB3B02D,Sacred Reich
,TRUXRZH128F92F703B,ARWZ9W91187B9B2B29,Black Sabbath
,TROSEKY128F9304445,AR8DTVF1187B9AA292,Ozzy Osbourne
,TRQOSDN128F42605E9,ARRNO111187B9B3FC9,Galactic
"68367, Chewy Chewy",,,
,TRJKVUA128F4221468,AREI6PI1187B9911AE,The Vindictives
,TRRPYBS12903CB5056,ARFF0FC1187B9AFEAF,Ohio Express
"37831, Heroes and Villains",,,
,TRSVGXX128E078A9F9,ARD9UVF1187B9B17FE,Brian Wilson
,TRARHOD128E0781296,AR2DGPY1187FB4CECF,The Beach Boys
"62162, iris",,,
,TROGOPD128F4243746,ARH9HS41187FB5BC6F,New Found Glory
,TRHGLAR128F933DB46,ARR9XGB1187B9912E6,Boyz II Men
"79887, Love Vigilantes (Album)",,,
,TRZBHTT128F9339BA1,AR4XX0N1187FB45C21,Iron & Wine
,TRHONCM128F92EF7C9,ARNHHIV1187FB4EA23,New Order
,TRBVPFA128F42894D2,ARU7NUZ1187B9B3B31,Shanghai Lily Dublin
"29814, Psychotic Reaction",,,
,TRCASLO128F930A20D,ARVPWZP1187B98CF44,Shockabilly
,TRQZMHS128F9311D90,ARHSO041187FB3D06D,Count Five
"16212, Mississippi County Farm Blues",,,
,TRYAVAL128F930CA78,ARGETJ81187B9B4F2F,Son House
,TRWQJRX128F933EC13,ARE36MM1187B991E50,Blind Lemon Jefferson
,TRNOQUN128F4217663,AR93RTI1187B98ECFB,Mance Lipscomb
,TRWTOPP128F92FA445,AR5U94U1187FB5CDCF,John Hammond
,TRTTOLG128F42BCDD3,ARN7OQ21187FB5A6B3,Furry Lewis
"5021, Tramp",,,
,TRRWBPJ128F423DF80,ARJACM31187FB3EFDF,Otis Redding & Carla Thomas
,TRZJEDS128E0791BE0,ARZZXT51187FB4627E,Julie Driscoll_ Brian Auger & The Trinity
,TRLHCIT128F92F1679,ARLIBVA1187B99074B,ZZ Top
"64107, Stay",,,
,TRKCMQS128F4264CBE,AR9O7S41187B98B604,Over It
,TRRIMAS128F1467380,AR0D7K21187B9AD14E,Oingo Boingo
"99472, So Alive",,,
,TROFTCN128F934E573,AR94SFV1187FB4DA2C,Better Than Ezra
,TRPZYXC128F42383DA,ARV91AY1187FB52E52,Love and Rockets
,TRKQEQL128F92F6E8E,ARKT7Q51187FB4C2B1,Black Light Burns
"66728, Little Things",,,
,TRFQSST128F4262F04,ARS1PIB1187FB58AA6,Billy Gilman
,TRLULAQ128F4255858,ARD92TH1187FB57ACD,Bobby Goldsboro
,TRXBTGK12903CD7CD1,ARUKQ2W1187B995D58,Dave Berry
"99510, Ju Ju Man (LP Version)",,,
,TRECMOT128F42556DB,ARAOAKL1187FB4F2FD,Dave Edmunds
,TRGUXAX128F145B81D,AR2EC591187FB4B3E4,Brinsley Schwarz
"94755, Execute Them All",,,
,TRKMFZP12903CF4019,ARXC3CX1187FB5A8E0,Unleashed
,TRVCLCT12903D01AF0,AR3DDK21187FB5C401,Warbringer
"20095, Don't Worry Baby",,,
,TRZMBOL128F931CE58,ARKQRVR1257509DAF9,Nat Johnson And The Figureheads
,TRIUCSZ128F1485121,AR2DGPY1187FB4CECF,The Beach Boys
,TRIOPHF128F9302A57,ARQOST01187B9AC91A,Rivers Cuomo
,TRCKAPF128F4250F2F,ARYAP0O1187B9977E5,Ronnie Spector
"93037,93038, Snow On The Sahara",,,
,TRLJGPC128F426EA0A,ARL2Q8V1187FB4920C,Anggun
,TRDWAPY128F92DCFB5,ARL2Q8V1187FB4920C,Anggun
"39861, Ramble On",,,
,TRJBQXX128F427F692,ARKU2GK1187B98C8AB,The Jason Bonham Band
,TRYGSAT128F93424BA,AR6JY3I1187B98DAF7,J'ai toujours rêvé d'être un gangster
"29912, Head Held High",,,
,TRLLMSE128F935DDD3,AR8Q1IA1187FB43FB6,The Original Sins
,TRHGQJI128F4230B0D,ARBFQ7L1187B9ACD48,The Velvet Underground
"11827, The Best Is Yet To Come",,,
,TRLBEHJ128F428F46D,ARGI5FG1187B9A1A70,Matt Dusk
,TRICDPF128F427DDF1,ARIHHV61187FB561F6,Mathilde Santing
,TRCLMHJ128F931C408,AREUZEN1187FB48155,Kitty Margolis
,TRPTYTM128EF35A23E,ARN0YZ71187B9BA57B,Michael Bublé
,TRSOMKZ128F930C85C,AR4JY8V1187B98A62F,Ann Hampton Callaway
,TRWOUIG128F92F9E09,ARZS76R1187FB41927,Stacey Kent
,TRWFSDD128F42B12FA,AR4ZNBW1187FB554B8,Tony Bennett
,TRZVCTP128F92CD40E,ARBM4TC1187FB5CE98,Natalie Cole & Peabo Bryson
"35854, Never Gonna Give You Up",,,
,TRGEAKM128F92FBA2C,ARVZDOM1187B9B49C9,Barry Manilow
,TRDQUZT128F92FCAD1,ARWPYQI1187FB4D55A,Rick Astley
"30955, Me And My Guitar",,,
,TRSFHLX128F1468141,ARRT66G1187FB3DDF9,Freddie King
,TRUZNJO128F421AD6D,ARV57NY1187FB3C1DC,Tommy Castro
"47657, Blue Christmas",,,
,TRZRZUO12903CAF163,AR8XIN91187FB3A048,Johnny Mathis
,TRIYYUE128F933217E,ARGJTO11187FB39AC0,Ernest Tubb
,TRTWYRC128F92EC30C,AR8H87D1187FB3A841,Glen Campbell
,TROLGVC128F149A212,AR26HRX1187FB3620F,Leon Redbone
,TRWMGGO128F92EFB7B,ARQFFTK1187FB4C7E1,Robert Gordon
,TRWBHCP128F145467C,ARYXGMM1187B9AC285,Kate & Anna McGarrigle
,TRUBZHL128F427E702,AR5HOKG1187FB3873E,Shakin' Stevens
,TRFSOOQ12903CBA5C8,AR358YS1187FB44A29,The Jordanaires
,TRONHTN128F9300AC8,ARANS3K1187B9B4FEA,Dustin Kensrue
,TRYKBRA128F42382AF,AR4T2IF1187B9ADBB7,Billy Idol
,TREIIVO128E0782ACE,AR2DGPY1187FB4CECF,The Beach Boys
,TROALQA128F9330A66,ARCZC791187B991DF4,Chris Isaak
,TRKKKJP128F426416E,ARULZ741187B9AD2EF,Elvis Presley
"20149,105005, 59th Street Bridge Song (Feelin' Groovy)",,,
,TRSBXIM128F14596C6,ARW5XFX1187B9AE42A,The Seekers
,TRPOUCU128F427C122,ARIWB161187B9AA1D5,Simon & Garfunkel
,TRYMIXT128F93289B6,ARPAL0H1187B990A8E,Nana Mouskouri
"86749, Rock This Town",,,
,TRXNCVF128F92D18EF,ARVTJAP1187FB4AA75,Showaddywaddy
,TRZQIGS128F4290259,AR7SPB81187B9A068F,Stray Cats
"56239, Ill Wind",,,
,TROXSYK128F428D58F,ARGTB581187B988D42,Clare Teal
,TRPRXLO128F4289EA6,ARCBIJY1187FB597E4,Lena Horne
"57375,32263, I Understand (Just How You Feel)",,,
,TRKLFJT128F4255AA5,ARVNZBY1187FB48A4E,Freddie & The Dreamers
,TREAOII128F92E253B,ARRI65G1187FB5992E,Straight No Chaser
,TRLSEXJ128F427C3AA,AR2DGPY1187FB4CECF,The Beach Boys
,TRLOMEB128F4228922,ARJ47041187B98E500,Liederjan
"71343, Sweet Surrender",,,
,TRPWELG128F423ED9A,AREQRHG1187FB4D2B5,Dot Allison
,TRJTQCV128F422F680,ARB3NG41187FB38786,Tim Buckley
"5655, Night And Day",,,
,TRUWXIL128F14883B8,ARHAS6X1187B9901C6,Patrice DiPasquale_ Frederic Chopin
,TRHZKQL128F149008A,ARXOB9P1187B99101A,Steve Tyrell
,TRBRNIR12903CA94A5,AR1HEU81187FB3CCCC,Fred Astaire and Ginger Rogers
,TRNWQFO128F14969EF,AR7XILV1187FB4416D,Lou Donaldson
,TRGDQRZ128F428D801,ARYGO6R1187B9A7822,Rod Stewart featuring Dolly Parton
,TRZTDMX128F428D580,ARGTB581187B988D42,Clare Teal
,TRKQBXG128F148C7A4,ARSPVDV1187B996BCA,Michael Bolton
,TRFPQGV128F14920E2,ARODFDS1187FB57348,Sergio Mendes
,TRZMYGG128F424B830,ARQ6PLP1187FB468E3,Robin McKelle
"44937, The Kid (Lifelines Live Version)",,,
,TRKBGOH12903CC4DA1,ARUL9Y61187FB3DF6B,Peter Yarrow
,TRYCQRL128F93333DB,AR4H0C51187FB46ED2,Cry Cry Cry
"14969, Paperback Writer (LP Version)",,,
,TROIRGZ128F1473B32,ARLG9UJ1187B9B6C67,Charles River Valley Boys
,TRMZFGN128F9337F08,ARKAE1G1187B994A18,Gershon Kingsley
"51930, Shine",,,
,TRHHZPG12903CE2B31,AR8L6W21187B9AD317,Diana Ross
,TRFCWQB128F92E596F,AR198711187B9AD09F,Simply Red
"11538,113802, Four Brothers",,,
,TRDDDWJ128F932BD49,ARJ2HED1187FB3EC23,Jimmy Giuffre
,TRAEKUN128E078B078,AR7NTTO1187B995A0C,Manhattan Transfer
"4232, Stand By Your Man",,,
,TRNHGRF128F146534C,ARZO0421187FB5C01A,Bettye Swan
,TRCOEUY12903CD4185,AR1JD6E1187FB5696C,James Last
,TRVUSDM128F4270483,AR11YQ81187FB3C654,Dixie Chicks
,TRACLRS12903CE9386,ARM5JLS1187FB3615B,Tammy Wynette;George Jones;George Jones & Tammy Wynette
"36402, Security (Single/LP Version)",,,
,TRGXAIO128F423DF03,ARAPFN61187B990019,Otis Redding
,TRFBMDM128F4265DBF,ARWNWCW1187FB52E6F,Susan Tedeschi
"68895, You Are My Destiny",,,
,TRHBWQF128F933687C,AR65T9K1187FB3842E,Paul Anka
,TRXBCZW128F426B9CA,ARF9J2T1187FB37215,Bandit
"77292, To Here Knows When",,,
,TRGEHCL128F4259831,ARR1C0N1187FB372DF,My Bloody Valentine
,TRXRWGZ128F428D5DB,ARIGNCH1187B98E530,Japancakes
,TRBQXWS128F9310EF9,AR2VRQG1187B99B298,Cosmicdust
"112345, Black Jack Davy",,,
,TRQWCTW128F423BB09,ARGU86K1187B99F0C5,Steeleye Span
,TRUHQVG128F424453A,ARI3BMM1187FB4255E,Alice Stuart
,TRLSDFR128F932ADB3,AR432KB1187FB36B81,Fotheringay
"43036, Race With the Devil",,,
,TRUYILQ12903CCD250,AR25G5E1187B9911A8,Gene Vincent
,TROETXS128F9347FBD,ARBO2QI1187FB4844D,Bill Wyman's Rhythm Kings
"90062, Black Gal",,,
,TRMKVRC128F42173E5,ARDL6T21187FB36FDD,Clifton Chenier
,TRJOKKZ128F42444BA,AR93RTI1187B98ECFB,Mance Lipscomb
"4637, Something's Gotten Hold Of My Heart (2003 Digital Remaster)",,,
,TRRPBOL128F92F99A2,ARSZGJL1187B9933A6,Cilla Black
,TRVEMQI128E0794A6C,ARQ2FVV1187FB4141A,Terry Reid
,TREXEOS128F9325E20,ARODBRG1187FB3FD99,Nick Cave & The Bad Seeds
,TRYGUGR128F9353755,ARZ2UQS1187FB4D297,Marc Almond
"1454, Hey Jude",,,
,TRUWXDD12903CCD0BE,AR9HQ6Y1187FB3C2CB,Orlando Pops Orchestra and Andrew Lane
,TRIKEIZ128F4280E34,AR1G3G71187B98FE83,The Ventures
,TRZCMAA128F4280F5E,ARKDRAY1187B98AFD5,The Jazz Crusaders
,TRDLSFN128F9326196,AR9ZLJJ1187FB5BC16,Paul McCartney
,TRRMSGD128F425D56B,ARXGNJV1187B9B8962,Barkays
,TRHJQZC128E07935B8,ARW2AMZ1187FB381AC,Wilson Pickett
"115521, I Didn't Know",,,
,TRIPWVN128F4234EBA,AR49MOS1187B991A8B,Smokey Wilson
,TREYAXK128F92F6539,ARUGAPO1187B9B21DB,Howlin' Wolf
"111531,4006, The Winner Takes It All (From 'Mamma Mia')",,,
,TRDBCJM128F427C9A2,ARYOGBC1187B9B87FA,Martine McCutcheon
,TRAUZUP128F148BF4D,ART50HO1187FB4D0ED,Abba
,TRFZCUH128F9341853,ARJ8MZP1187B9AF422,Beverley Craven
,TROXZXD128F92EB392,ARNJ9LU1187B9A56A6,Il Divo
,TRBPQUG128F428A645,ARFLBW81187B9BA106,Meryl Streep / Julie Walters / Christine Baranski
,TRPSTOY128F4244C64,ARZ3KE21187B9AC887,At Vance
"49932, Magic",,,
,TRUGVUA128F146D7EB,ARVLZ611187B9A72BE,Box
,TREDEFZ128F92F744F,ARZ5NER11A348F0B33,Selena Gomez
"30381, Love That Burns",,,
,TRIKWGR128F4273A9D,AR6BJ1V1187B9AE3B7,Peter Green
,TRYQAMY128F14691CB,AR56P361187B9AC4DB,Gary Moore
"62310, Nutbush City Limits",,,
,TRXLBEX12903CEBC84,AR6681Y1187FB39B02,Ike And Tina Turner
,TRZMHMR128F9310D84,ARTWWKF1187FB4F9AF,Sam Brown
,TRDHYXV128F931F655,AR81AKH1187FB36436,Ike Turner
"13691, Just A Closer Walk With Thee",,,
,TROSTJX128F4291E64,ARR5O291187B9BA1AE,Jesse Fuller
,TRMRCHJ128F931B6BF,ARGYVWR11E2835C194,The Chambers Brothers
,TRPCDXV12903CA913D,AR0IVGJ1187FB55D61,Tennessee Ernie Ford
,TRWKGFZ128F426814C,ARWLT1T1187B99B4CC,Grant Green
,TRBCIQM128F4288C3B,AR4GUPS1187FB3E415,John Jackson
,TRWOMYD128F934CE70,AR3HL7J1187FB5C276,Dave Van Ronk
"2558, Both Sides Now",,,
,TRLRLBA128F92E9D74,ARDY3451187B9A0226,Skeeter Davis
,TRXOTFM128F428B0AC,ARJSENG1187FB4C293,Lovsang Fra Oks
,TRVDQVZ12903CE0F78,ARIAJDN1187FB4D070,Pat Martino
,TRQEBDL128F1489BE3,ARMV8QQ1187B989E86,Harpers Bizarre
,TRAPJLY128F4287BC1,ARSFY721187FB43370,Allison Moorer
,TRXJUVO128F92F2782,AR6OSQ81187FB3FDAB,Ronan Keating
,TRAXSYE128F427F236,ARRYSKB1187B98D3E4,Jim Nabors
"10403, Walk Like A Panther",,,
,TRZVJSO128F92E2336,ARCJGLG11F50C4971F,Pretenders
,TRGWTBC128F148A29D,AROC1O81187FB4CFAC,The All Seeing I
"27946, Hard Time Killing Floor",,,
,TRGIMHY128F93158B8,ARFGXKD1187B99C341,Hans Theessink
,TRMBBET128F932B296,AR6V68G1187B98DCC1,Geoff And Maria Muldaur
,TRSLVAL128F42BA6A0,ARMUGNG1187B9B435B,The Twilight Singers
,TRHPRPL128F1459C38,ARAY6DS1187FB531D1,Chris Thomas King
,TRQRWQC12903C94CD7,ARL99WU1187B98FB1F,Skip James
"54475, My Hero",,,
,TRVZKNV128F92CA9CA,AR6XPWV1187B9ADAEB,Foo Fighters
,TRREAGD128F429E107,ARZMFT61187FB56B9F,Stan Van Samang
,TRCGYNQ128F1480166,AR4OU721187FB4549D,Paramore
"53716, Decades (Bonus Track)",,,
,TRPQFDN12903CA3E24,ARK7YKK1187B990D04,Theatre Of Tragedy
,TRUIEVZ12903CE71F7,AR5B1EB1187B98EE39,love like blood
"33624, Hooked On A Feeling",,,
,TRXTTJG128F426B354,AR7PBOV1187B9B3DB5,Blue Swede
,TRBTXEA12903CF5450,ARLN9GU1187B9A1E5C,Vonda Shepard
,TRDZAJJ128F9311EFB,ARRDX091187FB3DC86,B.J. THOMAS
,TRFHVKU128F935A108,ARSVTNL1187B992A91,Jonathan King
"54976, Sound System",,,
,TRFBKVP128F933D58A,AR4WX0Z1187B99FBB5,Buck-O-Nine
,TRUTSWK12903CD4430,ARIAUMB1187FB494B0,Cherry Poppin' Daddies
,TRLBXXG128F42986F8,ARXANMY1187B9AEFDA,Operation Ivy
"20151, Time Of The Season",,,
,TRVJVGP12903CCE79C,AREQTHU1187FB4D4D7,Argent
,TRRQXGP128F92FBD1D,AR7D4N41187B9B375D,The Nylons
,TRBIEKF128E0795404,ARB7BE11187B9B64E9,Colin Blunstone
,TRZTKNS128F146AD03,ARISNG51187FB4CE02,Kurt Elling
,TRWLXQC128F933220C,AR1SFKQ1187B98AF13,Lauren Wood
,TRYHWWP128F421EDAB,ARBPZS51187B9985E3,Ilona Knopfler
"22991, Walking on Sunshine",,,
,TRCYMIR128F145C3F1,ARKDZJP1187B98DD0C,Ghoti Hook
,TRYJRCT12903CE5A82,AR9BOHR1187B9AE400,Baron Zen
,TRXALCE128F932A429,AR3TRNJ1187B9AE8AB,Katrina & The Waves
,TRHYZIW128F427255B,ARVB14J1187B992457,Jump5
"34061, Stop This World",,,
,TRGBQOP128F429241D,ARCXKY91187B9ACA99,Diana Krall
,TRIRGBE128F42A8F29,ARO2B2L1187B98AD9E,Herman Brood
"2966, (Sittin' On) The Dock Of The Bay",,,
,TRXEYRU128F427ABEC,ARAPFN61187B990019,Otis Redding
,TRVVKPY128F429FCF8,ARFJYTP1187FB52326,The Staple Singers
,TRKOMNN12903CC4295,ARB3YNF1187B992AF0,Craig David
,TRKCDCC128F92E2BE2,AR714KG1187FB58FCB,Engelbert Humperdinck
,TRGDFBB12903C9963A,ARJIK321187FB4A34E,Guy Sebastian
,TRDQVST128F428AA68,ARCXQSL1187FB3CFCA,Jennings
,TRKNDLV128F42851FF,ARYL07I1187B9A034B,Anis
"28397, Bad News",,,
,TRVMLYV128F425464B,ARCLR8I1187B996884,Dr. Hector & The Groove Injectors
,TRZONJZ128F423C115,AR2S8PI1187FB4D4D4,Clarence Carter
,TRLDWDM12903CD02CC,AR5ZJLK1187B9B3A8E,John D. Loudermilk
"8733, Lucille",,,
,TRBXZUJ12903CD4B12,AR7QCAS1187B9B32EB,Little Richard
,TRZCOXX12903CE02A1,ARPAB1I1187B9AD8E4,The Everly Brothers
,TRAACLF128F1461E73,ARGS47D1187FB40225,Peter And Gordon
,TRXVIDT128F92D16A3,AR5DS4D1187FB47510,Gillan
"117276, Blue Prelude",,,
,TRCDVXO128F4229AF7,ARSHVGA1187FB59E62,Casa Loma Orchestra
,TRWYITZ12903CED2E0,ARSC6WR1187FB40B18,Peggy Lee
"7695, Lucifer",,,
,TRKZHME128F92DE55A,ARWVP631187FB4D016,The Alan Parsons Project
,TRCTLRI128F425A4FD,ARI1JRY1187B990EF6,Trance Atlantic Air Waves
"99407, If We Make It Through December",,,
,TRPTWDT128F9300A71,ARKLKPE1187FB521B3,Holly Cole
,TRKUYXH128F92FC192,AR470HW1187FB3B8DF,Merle Haggard
"26941, Never My Love",,,
,TRBJXPJ12903CC7933,AREK9WT1187FB4CCEA,The Association
,TRJVVXG128F4292266,ARVZDOM1187B9B49C9,Barry Manilow
,TRIMCVK128F421EDBB,ARBPZS51187B9985E3,Ilona Knopfler
,TRVOAJB128F42179D4,ARPUVK01187B998FB1,Cobra Verde
,TRBCRVT128F93073E7,ARH3TXI1187FB3A486,Kathy Troccoli
"43588, Every Little Bit Hurts",,,
,TRRWNVZ12903CBFC10,AR02WQR1187B997F8A,Laura Lee
,TRHLWDM128F42AC2F8,AR52EZT1187B9900BF,Alicia Keys
,TRUWGLC128F931F74F,AR7AG4Q1187B98E1E1,Brenda Holloway
,TRKCLAV12903CDD166,ARG0TXR1187FB4E708,The Spencer Davis Group
,TRXWQAP128F930D255,ARDAWMH1187B9A7831,Genya Ravan
,TRYPKFQ128F1462978,ARSZGJL1187B9933A6,Cilla Black
,TRORFFE128F425A2CD,AR13CXU1187B9AD30A,The Clash
"117197, Shopping (2001 Digital Remaster)",,,
,TRDWBXA128E0782FF5,ARA60941187B9AD4A3,Pet Shop Boys
,TRJXJZR128F932EB62,ARNJ2X41187FB4DB28,West End Girls
"13305, Any Old Time (Album Version)",,,
,TRVXKBU128F148B556,ARGJ0911187FB4613F,Maria Muldaur
,TRORJDO128F4270222,ARF2SVO1187FB53E8F,Alison Krauss / Union Station
,TRHNBVB128F92FDBFA,AR6NJ1P1187FB59DAB,Jimmy Rogers
,TRQUECO128F424A262,ARMKPQP1187FB3F521,Webb Pierce
,TRNGKOD12903CB2A53,ARPR7WY1187B9A0207,Tony Rice
"9576, On The Sunny Side Of The Street (From Father Of The Bride_ Part II)",,,
,TRGSUOJ12903CC44E5,ARXOB9P1187B99101A,Steve Tyrell
,TRJVEJD128F931B456,ARN380K1187FB3791C,Joshua Redman
,TRPKMSR128F424B83A,ARQ6PLP1187FB468E3,Robin McKelle
,TROJFQJ12903CB4610,AR4HVEF1187B98BE98,Nellie Lutcher
,TRNWNZW128F4264532,AR9I1L41187FB37F0E,Harry Connick_ Jr.
"13532, It's A Man's Man's Man's World",,,
,TRGUERP128F9343FC6,ARAIABB1187B9AC6E2,Seal
,TRNMHRI128F423EDD7,ARDKVSX1187FB4CCD5,Natacha Atlas
,TRHSYEY128F423215A,AR01VU31187B997DA0,Grand Funk Railroad
,TRJUODO128F1452446,AR4VT3E1187FB570BB,Cher
,TRCYISD12903CE6992,ARYVNQ21187B9AF714,Leela James
,TRQBZQE128F9312A06,ARRDLVE1187FB48F11,James Brown
"97734, Pinetop's Boogie Woogie",,,
,TRWBTRU128F421B53D,ARBPP451187FB5C5F2,Pinetop Perkins
,TRAWFOX12903CD9B5B,AR9HE7H1187FB4668E,Little Brother Montgomery
,TRVZZOQ128F93094CC,ARNWA8D1187FB42F28,Pine Top Smith
"9038, On The Road Again (2005 Digital Remaster)",,,
,TRRIOBA128F427E0E9,ARJ1K7W1187FB3C1EB,Canned Heat
,TRGIGVW128F933AE37,ARJ0AL61187B9A3F27,Katie Melua
,TREEFSZ128E078DB09,ARXHS9K1187B998593,Love Sculpture
"97572, Seasons Of Wither",,,
,TRMITEP128F42AC730,AR12F2S1187FB56EEF,Aerosmith
,TRDWOMQ128F4219AAA,ARI66MJ1187B9A0AA4,Novadriver
"20294, Love Is All Around",,,
,TRDAPYV12903CD776B,AR9VN011187B9ADD25,The Troggs
,TRHZERX128E0783F5D,AR35YUO1187B9AD83E,Wet Wet Wet
"19133, Sunglasses At Night",,,
,TREJNRA128F4249EFD,AR5XR381187FB43649,Tiga & Zyntherius
,TRFOKHN128F145B450,ARV2M901187B98CBDB,Corey Hart
"209, Purple Haze",,,
,TRELJUO128F92FB6C5,ARCCN681187B9AFD73,Melanie
,TRLACAT128F92F994B,ARIVQGT11E2835D996,Rhythms Del Mundo feat. Eros Ramazzotti / Eros Ramazzotti
,TRGSEAR128F4299304,ARDSEZK1187B9A42A0,Dion
,TRZANVS128F930A229,ARVPWZP1187B98CF44,Shockabilly
,TRIDVFQ12903CFA155,ARYGCTZ1187B9B61C8,Lawnmower Deth
,TRPQOIY128F92FA78E,AR62DTA1187B995526,Joe Smooth
,TRNOGGL12903CC1846,ARNDL191187FB51583,Jimi Hendrix
,TRSMQOF128F92E557C,AROK2PM1187B9AC021,The Rippingtons / Russ Freeman
,TRUMJLP128F146B82E,ARWA6NT1187FB3F15C,The Cure
"25701, How Much More",,,
,TRKANHB128F425C919,ARAMRGC11C8A423C4C,Go-Go's
,TRTLBQE128F429B4AD,ARFB3WE1187B9A7514,Redd Kross
,TRALGMG128F1466853,AR3OCJY1187FB4DCAA,The Go-Go's
"11944, Missionary Man",,,
,TRBQTJM128F425A7C8,ARDGB6U1187FB3AD07,Eurythmics
,TRWGQBN12903CE10DD,ARAWQDO1187B99A334,Left Hand Solution
"44070, Lover's Return (LP Version)",,,
,TREXOPW128F4242EA2,ARWW0KV1187FB551A6,Linda Ronstadt
,TRFBQCC128F427EAF0,ARYQO1Z1187B9A57AD,Finley Quaye
"39785, Some Of These Days",,,
,TRGVWCZ128F148E0D7,ARR2OEQ1187B9A4835,Serena Ryder
,TRQCXCZ128F427628F,ARZE4GV1187FB4D541,Asylum Street Spankers
,TRNKMLM128F92FB1E9,ARD0FN11187B9B25CD,Bobby Darin
,TRGYOQO12903CE19B7,AR3EABF1187B98AD35,Sophie Tucker
,TRMWBBQ128F934F6E9,ARGKD4W1187B990E04,Brenda Lee
,TRJBDTX12903CC0A83,AR26HRX1187FB3620F,Leon Redbone
"15809, Come On In My Kitchen",,,
,TRHKKHT128F92FACFE,AR5U94U1187FB5CDCF,John Hammond
,TRATULL128F14595B1,ARNLVQB1187B9AEAB0,Steve Miller Band
,TRDAQDH12903CD9B8F,ARZMWNY1187B99EBF1,Paul Geremia
,TRCKODZ128E07851E3,ARLAUED1187B9ACEAF,Eric Clapton
,TRNTVPO128F1458171,ARAFPO71187B9BA100,Cassandra Wilson
